OK	/api/super-admin/synthesis-quality	/api/super-admin/synthesis-quality
OK	/api/super-admin/test-accounts	/api/super-admin/test-accounts
OK	/api/super-admin/users	/api/super-admin/users
OK	/api/support/ai-issue	/api/support/ai-issue
OK	/api/support/ticket	/api/support/ticket
OK	/api/support/tickets	/api/support/tickets
OK	/api/support/tickets/	/api/support/tickets
OK	/api/synthesis/parent-share	/api/synthesis/parent-share
OK	/api/synthesis/state	/api/synthesis/state
OK	/api/teacher/assignments	/api/teacher/assignments
OK	/api/teacher/classes	/api/teacher/classes
OK	/api/teacher/classes/	/api/teacher/classes
OK	/api/teacher/escalate	/api/teacher/escalate
OK	/api/teacher/lab-leaderboard	/api/teacher/lab-leaderboard
OK	/api/teacher/messages	/api/teacher/messages
OK	/api/teacher/messages/threads	/api/teacher/messages/threads
OK	/api/teacher/messages/threads/	/api/teacher/messages/threads
OK	/api/teacher/modules	/api/teacher/modules
OK	/api/teacher/parent-notify	/api/teacher/parent-notify
OK	/api/teacher/profile	/api/teacher/profile
OK	/api/teacher/remediation	/api/teacher/remediation
OK	/api/teacher/students/	/api/teacher/students
OK	/api/teacher/subjects	/api/teacher/subjects
OK	/api/teacher/worksheets/answer-key	/api/teacher/worksheets/answer-key
OK	/api/telemetry/irt-shadow	/api/telemetry/irt-shadow
OK	/api/tenant/config	/api/tenant/config
OK	/api/tutor/answer	/api/tutor/answer
OK	/api/tutor/next	/api/tutor/next
OK	/api/usage/daily	/api/usage/daily
PREFIX_OK	/api/v1/	(prefix of route)
OK	/api/v1/admin/roles	/api/v1/admin/roles
OK	/api/v1/chapter-readiness	/api/v1/chapter-readiness
OK	/api/v1/health	/api/v1/health
OK	/api/v1/leaderboard	/api/v1/leaderboard
PREFIX_OK	/api/v1/leaderboard/class/	(prefix of route)
OK	/api/v1/leaderboard/mastery	/api/v1/leaderboard/mastery
OK	/api/v1/leaderboard/me	/api/v1/leaderboard/me
OK	/api/v1/leaderboard/my-class	/api/v1/leaderboard/my-class
OK	/api/v1/leaderboard/streaks	/api/v1/leaderboard/streaks
OK	/api/v1/leaderboard/titles	/api/v1/leaderboard/titles
DISCONNECTED	/api/v1/live-learners	-
OK	/api/v1/subject-readiness	/api/v1/subject-readiness
OK	/api/v2/exam-schedule	/api/v2/exam-schedule
OK	/api/v2/learn/curriculum	/api/v2/learn/curriculum
OK	/api/v2/parent/children	/api/v2/parent/children
OK	/api/v2/parent/encourage	/api/v2/parent/encourage
OK	/api/v2/quiz/submit	/api/v2/quiz/submit
OK	/api/v2/student/profile	/api/v2/student/profile
OK	/api/v2/today	/api/v2/today
OK	/api/whatsapp/link/start	/api/whatsapp/link/start
OK	/api/whatsapp/webhook	/api/whatsapp/webhook
