route|file|top|methods|mutating|auth_first|auth_line|auth_class|auth_all|permission_codes|admin_level|zod_import_line|validation|uuid_check_line|has_dynamic_segment|audit_first|audit_line|audit_all|supabase_client|bounding|unbounded_flag|n_select|n_from|n_eq|n_rpc|rate_limit_line|ui_callers|ui_caller_files|prefix_ui_callers|internal_api_callers|internal_files|test_callers|external_callers|external_files|orphan_status|lines|with_route|runtime|deprecated
/api/student/daily-lab|apps/host/src/app/api/student/daily-lab/route.ts|student|GET|false|authorizeRequest|164|RBAC|authorizeRequest@164;createSupabaseServerClient(RLS)@179|stem.observe||0|NONE|0|false|NONE|||rls|limit(x1)@201;maybeSingle(x1)||3|3|4|0|0|0|||0||1|1|scripts/route-access-manifest.json(1)|ORPHAN-FRONTEND|288|false||false
/api/student/daily-plan|apps/host/src/app/api/student/daily-plan/route.ts|student|GET|false|authorizeRequest|44|RBAC|authorizeRequest@44;createSupabaseRouteClient(RLS)@74|study_plan.view||0|NONE|0|false|NONE|||rls|single(x1);maybeSingle(x2)||3|3|5|0|0|3|packages/lib/src/supabase-route.ts(2),mobile/lib/data/models/daily_plan.dart(1),mobile/lib/data/repositories/daily_plan_repository.dart(3)||2|apps/host/src/app/api/v2/learn/curriculum/route.ts(1),apps/host/src/app/api/v2/today/route.ts(1)|1|2|supabase/migrations/20260503160000_add_ff_goal_daily_plan.sql(2),scripts/route-access-manifest.json(1)|CALLED|189|false||false
/api/student/engagement|apps/host/src/app/api/student/engagement/route.ts|student|GET|false|authorizeRequest|58|RBAC|authorizeRequest@58;createSupabaseServerClient(RLS)@75|progress.view_own||0|NONE|0|false|NONE|||rls|limit(x1)@118;single(x1)||3|4|4|0|0|1|apps/host/src/app/(student)/progress/dashboard/page.tsx(2)||0||2|1|scripts/route-access-manifest.json(1)|CALLED|214|false||false
/api/student/exam-simulation|apps/host/src/app/api/student/exam-simulation/route.ts|student|POST|true|authorizeRequest|27|RBAC|authorizeRequest@27|quiz.attempt||0|NONE|0|false|NONE|||service-role|NONE||0|1|0|0|0|0|||0||1|1|scripts/route-access-manifest.json(1)|ORPHAN-FRONTEND|102|false||false
/api/student/foxy-interaction|apps/host/src/app/api/student/foxy-interaction/route.ts|student|POST|true|authorizeRequest|40|RBAC|authorizeRequest@40|foxy.interact||0|NONE|0|false|NONE|||service-role|single(x1)||1|3|1|1|0|1|apps/host/src/app/foxy/page.tsx(2)||0||2|1|scripts/route-access-manifest.json(1)|CALLED|178|false||false
/api/student/grade-conclusion|apps/host/src/app/api/student/grade-conclusion/route.ts|student|POST|true|authorizeRequest|30|RBAC|authorizeRequest@30|stem.observe||0|NONE|0|false|NONE|||service-role|NONE||0|0|0|0|0|1|packages/ui/src/stem/ExperimentCelebration.tsx(1)||0||1|1|scripts/route-access-manifest.json(1)|CALLED|130|false||false
/api/student/preferences|apps/host/src/app/api/student/preferences/route.ts|student|PATCH|true|authorizeRequest|39|RBAC|authorizeRequest@39|quiz.attempt||0|NONE|0|false|logAudit|93|logAudit@93|service-role|maybeSingle(x2)||2|8|5|1|0|4|packages/ui/src/dashboard/os/BoardSubjectPicker.tsx(1),packages/ui/src/onboarding/SubjectStep.tsx(1),packages/ui/src/StreamGate.tsx(1),packages/lib/src/onboarding/use-setup.ts(2)||1|apps/host/src/app/api/auth/bootstrap/route.ts(1)|4|2|supabase/migrations/_legacy/timestamped/20260408000022_phase_c_missing_indexes.sql(1),scripts/route-access-manifest.json(1)|CALLED|314|false||false
/api/student/profile|apps/host/src/app/api/student/profile/route.ts|student|PATCH|true|authorizeRequest|37|RBAC|authorizeRequest@37|profile.update_own||0|NONE|0|false|NONE|||service-role|single(x1);head:true||2|3|3|0|0|0|||1|apps/host/src/app/api/v2/quiz/questions/route.ts(1)|4|1|scripts/route-access-manifest.json(1)|ORPHAN-FRONTEND|187|false||false
/api/student/scan-upload|apps/host/src/app/api/student/scan-upload/route.ts|student|POST|true|authorizeRequest|25|RBAC|authorizeRequest@25|image.upload||0|NONE|0|false|NONE|||service-role|NONE||0|1|0|0|0|1|mobile/lib/data/models/scan_solve_models.dart(1)||0||1|1|scripts/route-access-manifest.json(1)|CALLED|75|false||false
/api/student/shop/purchase|apps/host/src/app/api/student/shop/purchase/route.ts|student|POST|true|authorizeRequest|35|RBAC|authorizeRequest@35|profile.update_own||0|NONE|0|false|NONE|||service-role|single(x1)||1|5|2|5|0|1|apps/host/src/app/(student)/profile/page.tsx(1)||0||3|1|scripts/route-access-manifest.json(1)|CALLED|389|false||false
/api/student/stem-observation|apps/host/src/app/api/student/stem-observation/route.ts|student|POST|true|authorizeRequest|24|RBAC|authorizeRequest@24|stem.observe||0|NONE|0|false|NONE|||service-role|NONE||0|1|0|0|0|0|||0||0|1|scripts/route-access-manifest.json(1)|ORPHAN-FRONTEND|67|false||false
/api/student/study-plan|apps/host/src/app/api/student/study-plan/route.ts|student|PATCH|true|authorizeRequest|30|RBAC|authorizeRequest@30|study_plan.create||0|NONE|0|false|NONE|||service-role|single(x2);head:true||3|5|6|0|0|0|||0||2|2|supabase/migrations/_legacy/timestamped/20260408000022_phase_c_missing_indexes.sql(1),scripts/route-access-manifest.json(1)|ORPHAN-FRONTEND|115|false||false
/api/student/subjects|apps/host/src/app/api/student/subjects/route.ts|student|GET|false|auth.getUser|246|SESSION|auth.getUser@246;createSupabaseServerClient(RLS)@251|||0|NONE|0|false|NONE|||service-role+rls|limit(x2)@282;maybeSingle(x2)||4|5|3|2|0|13|apps/host/src/app/(student)/learn/page.tsx(1),apps/host/src/app/diagnostic/page.tsx(2),apps/host/src/app/stem-centre/page.tsx(1),apps/host/src/app/super-admin/grounding/health/page.tsx(1)||2|apps/host/src/app/api/content/diagram/route.ts(1),apps/host/src/app/api/v2/learn/curriculum/route.ts(2)|9|4|supabase/migrations/20260508140000_subject_governance_rpcs_authuid_check.sql(1),supabase/migrations/_legacy/timestamped/20260415000012_subject_rpcs_accept_auth_user_id.sql(2),supabase/migrations/_legacy/timestamped/20260418101000_subjects_chapters_rpcs_v2.sql(2),scripts/route-access-manifest.json(1)|CALLED|354|false|nodejs|false
/api/students/[id]/invite-guardian|apps/host/src/app/api/students/[id]/invite-guardian/route.ts|students|POST|true|authorizeRequest|49|RBAC|authorizeRequest@49|profile.view_own||28|zod@34|53|true|NONE|||none|NONE||0|0|0|0|0|1|packages/lib/src/onboarding/use-setup.ts(2)|2|1|apps/host/src/app/api/parent/accept-invite/route.ts(1)|2|1|scripts/route-access-manifest.json(1)|CALLED|96|false||false
/api/super-admin/adaptive-loops|apps/host/src/app/api/super-admin/adaptive-loops/route.ts|super-admin|GET|false|authorizeRequest|31|RBAC|authorizeRequest@31|super_admin.access||0|NONE|0|false|NONE|||service-role|NONE||0|0|0|1|0|1|apps/host/src/app/super-admin/adaptive-loops/page.tsx(2)||0||1|2|supabase/migrations/20260722101000_adaptive_loops_health_rpc.sql(2),scripts/route-access-manifest.json(1)|CALLED|57|false|nodejs|false
/api/super-admin/ai-quality|apps/host/src/app/api/super-admin/ai-quality/route.ts|super-admin|GET|false|authorizeRequest|150|RBAC|authorizeRequest@150|super_admin.access||0|NONE|0|false|NONE|||service-role|limit(x5)@171||5|5|1|0|0|1|apps/host/src/app/super-admin/ai-quality/page.tsx(2)||0||1|1|scripts/route-access-manifest.json(1)|CALLED|280|false|nodejs|false
/api/super-admin/ai/[fn]|apps/host/src/app/api/super-admin/ai/[fn]/route.ts|super-admin|GET,POST|true|internal-caller-signing|66|SECRET|internal-caller-signing@66;authorizeAdmin@104||super_admin|0|NONE|0|true|NONE|||service-role|NONE||0|0|0|0|0|3|apps/host/src/app/super-admin/diagnostics/page.tsx(1),apps/host/src/app/super-admin/grounding/health/page.tsx(2),packages/lib/src/flags/registries/pedagogy.ts(1)|4|3|apps/host/src/app/api/super-admin/adaptive-loops/route.ts(1),apps/host/src/app/api/super-admin/ai/irt-readiness/route.ts(1),apps/host/src/app/api/super-admin/ai/oracle-health/route.ts(1)|2|3|supabase/migrations/20260620001600_phase4_internal_caller_registrations.sql(10),supabase/migrations/20260722099000_irt_calibration_readiness_rpc.sql(1),scripts/route-access-manifest.json(3)|CALLED|121|false||false
/api/super-admin/ai/irt-readiness|apps/host/src/app/api/super-admin/ai/irt-readiness/route.ts|super-admin|GET|false|authorizeRequest|40|RBAC|authorizeRequest@40|super_admin.access||0|NONE|0|false|NONE|||service-role|NONE||0|0|0|1|0|2|apps/host/src/app/super-admin/diagnostics/page.tsx(1),packages/lib/src/flags/registries/pedagogy.ts(1)||1|apps/host/src/app/api/super-admin/adaptive-loops/route.ts(1)|0|2|supabase/migrations/20260722099000_irt_calibration_readiness_rpc.sql(1),scripts/route-access-manifest.json(1)|CALLED|95|false|nodejs|false
/api/super-admin/ai/oracle-health|apps/host/src/app/api/super-admin/ai/oracle-health/route.ts|super-admin|GET|false|authorizeRequest|90|RBAC|authorizeRequest@90|super_admin.access||0|zod@180|0|false|NONE|||service-role|limit(x1)@107;head:true||2|2|2|0|0|1|apps/host/src/app/super-admin/grounding/health/page.tsx(2)||0||2|1|scripts/route-access-manifest.json(1)|CALLED|258|false|nodejs|false
/api/super-admin/alerts|apps/host/src/app/api/super-admin/alerts/route.ts|super-admin|DELETE,GET,PATCH,POST|true|authorizeAdmin|25|ADMIN-LEVEL|authorizeAdmin@25||support;admin|0|NONE|18|false|logAdminAudit|156|logAdminAudit@156|service-role|NONE||0|0|0|0|0|1|apps/host/src/app/super-admin/alerts/page.tsx(1)||0||0|1|scripts/route-access-manifest.json(1)|CALLED|259|false||false
/api/super-admin/alfabot/denylist|apps/host/src/app/api/super-admin/alfabot/denylist/route.ts|super-admin|DELETE,GET,POST|true|authorizeAdmin|57|ADMIN-LEVEL|authorizeAdmin@57||super_admin|35|zod@45|0|false|logAdminAudit|141|logAdminAudit@141|service-role|limit(x1)@65||1|3|1|0|0|1|apps/host/src/app/super-admin/alfabot/page.tsx(3)||0||1|1|scripts/route-access-manifest.json(1)|CALLED|226|false|nodejs|false
/api/super-admin/alfabot/sessions/[sessionId]|apps/host/src/app/api/super-admin/alfabot/sessions/[sessionId]/route.ts|super-admin|GET|false|authorizeAdmin|77|ADMIN-LEVEL|authorizeAdmin@77|alfabot.read_messages|super_admin|0|NONE|0|true|from('audit_logs')|133|from('audit_logs')@133;logAdminAudit@150|service-role|limit(x1)@138;maybeSingle(x1)||3|3|3|0|0|1|apps/host/src/app/super-admin/alfabot/[sessionId]/page.tsx(1)|2|0||0|1|scripts/route-access-manifest.json(1)|CALLED|205|false|nodejs|false
/api/super-admin/alfabot/sessions|apps/host/src/app/api/super-admin/alfabot/sessions/route.ts|super-admin|GET|false|authorizeAdmin|67|ADMIN-LEVEL|authorizeAdmin@67||support|0|NONE|0|false|NONE|||service-role|limit(x1)@79||1|1|0|0|0|1|apps/host/src/app/super-admin/alfabot/page.tsx(1)||1|apps/host/src/app/api/super-admin/alfabot/sessions/[sessionId]/route.ts(1)|0|1|scripts/route-access-manifest.json(1)|CALLED|134|false|nodejs|false
/api/super-admin/alfabot/stats|apps/host/src/app/api/super-admin/alfabot/stats/route.ts|super-admin|GET|false|authorizeAdmin|414|ADMIN-LEVEL|authorizeAdmin@414||support|0|NONE|0|false|from('audit_logs')|230|from('audit_logs')@230|service-role|NONE|UNBOUNDED(eq-scoped)|5|7|0|0|0|1|apps/host/src/app/super-admin/alfabot/page.tsx(1)||0||1|1|scripts/route-access-manifest.json(1)|CALLED|437|false|nodejs|false
/api/super-admin/analytics-v2/b2b|apps/host/src/app/api/super-admin/analytics-v2/b2b/route.ts|super-admin|GET|false|authorizeAdmin|211|ADMIN-LEVEL|authorizeAdmin@211||support|0|NONE|0|false|NONE|||service-role|NONE||0|1|0|0|0|1|apps/host/src/app/super-admin/analytics-b2b/page.tsx(1)||1|apps/host/src/app/api/cron/school-operations/route.ts(1)|0|1|scripts/route-access-manifest.json(1)|CALLED|499|false||false
/api/super-admin/analytics-v2|apps/host/src/app/api/super-admin/analytics-v2/route.ts|super-admin|GET|false|authorizeAdmin|29|ADMIN-LEVEL|authorizeAdmin@29||support|0|NONE|0|false|NONE|||service-role|NONE||0|0|0|0|0|1|apps/host/src/app/super-admin/analytics/page.tsx(1)||0||0|1|scripts/route-access-manifest.json(1)|CALLED|219|false||false
/api/super-admin/analytics/posthog-summary|apps/host/src/app/api/super-admin/analytics/posthog-summary/route.ts|super-admin|GET|false|env-secret-compare|138|SECRET|env-secret-compare@138;authorizeAdmin@221||support|0|NONE|0|false|NONE|||none|NONE||0|0|0|0|0|0|||0||0|1|scripts/route-access-manifest.json(1)|ORPHAN-FRONTEND|252|false|nodejs|false
/api/super-admin/analytics|apps/host/src/app/api/super-admin/analytics/route.ts|super-admin|GET|false|authorizeAdmin|37|ADMIN-LEVEL|authorizeAdmin@37||support|0|NONE|0|false|NONE|||service-role|NONE||0|0|0|0|0|4|apps/host/src/app/super-admin/learning/page.tsx(1),apps/host/src/app/super-admin/subscriptions/page.tsx(1),apps/host/src/app/super-admin/_components/LegacySuperAdminPage.tsx(1),apps/host/src/app/super-admin/_components/widgets/RevenueSnapshot.tsx(1)||6|apps/host/src/app/api/super-admin/analytics/posthog-summary/route.ts(1),apps/host/src/app/api/super-admin/intelligence/geography/route.ts(1),apps/host/src/app/api/super-admin/intelligence/overview/route.ts(1)|0|1|scripts/route-access-manifest.json(1)|CALLED|214|false||false
/api/super-admin/billing/tax-config|apps/host/src/app/api/super-admin/billing/tax-config/route.ts|super-admin|POST|true|authorizeAdmin|40|ADMIN-LEVEL|authorizeAdmin@40||super_admin|5|zod@30|0|false|logAdminAudit|89|logAdminAudit@89|service-role|maybeSingle(x1)||1|1|0|0|0|0|||0||1|1|scripts/route-access-manifest.json(1)|ORPHAN-FRONTEND|116|false||false
/api/super-admin/bulk-actions/notify|apps/host/src/app/api/super-admin/bulk-actions/notify/route.ts|super-admin|POST|true|authorizeAdmin|13|ADMIN-LEVEL|authorizeAdmin@13||admin|0|NONE|0|false|logAdminAudit|102|logAdminAudit@102|service-role|NONE||1|1|0|0|0|1|apps/host/src/app/super-admin/bulk-actions/_components/NotifyAction.tsx(1)||0||0|1|scripts/route-access-manifest.json(1)|CALLED|125|false|nodejs|false
/api/super-admin/bulk-actions/plan-change|apps/host/src/app/api/super-admin/bulk-actions/plan-change/route.ts|super-admin|POST|true|authorizeAdmin|24|ADMIN-LEVEL|authorizeAdmin@24||super_admin|0|NONE|0|false|logAdminAudit|104|logAdminAudit@104|service-role|NONE||0|0|0|1|0|1|apps/host/src/app/super-admin/bulk-actions/_components/PlanChangeAction.tsx(1)||0||0|2|supabase/migrations/20260813000007_reconcile_acl_drift_and_ownership_guards.sql(1),scripts/route-access-manifest.json(1)|CALLED|129|false|nodejs|false
/api/super-admin/bulk-actions/resend-invites|apps/host/src/app/api/super-admin/bulk-actions/resend-invites/route.ts|super-admin|POST|true|authorizeAdmin|18|ADMIN-LEVEL|authorizeAdmin@18||admin|0|NONE|0|false|logAdminAudit|125|logAdminAudit@125|service-role|NONE||1|1|0|0|0|1|apps/host/src/app/super-admin/bulk-actions/_components/InviteResendAction.tsx(1)||0||0|1|scripts/route-access-manifest.json(1)|CALLED|148|false|nodejs|false
/api/super-admin/bulk-actions/suspend-restore|apps/host/src/app/api/super-admin/bulk-actions/suspend-restore/route.ts|super-admin|POST|true|authorizeAdmin|16|ADMIN-LEVEL|authorizeAdmin@16||super_admin|0|NONE|0|false|logAdminAudit|85|logAdminAudit@85|service-role|NONE||1|1|0|0|0|1|apps/host/src/app/super-admin/bulk-actions/_components/SuspendRestoreAction.tsx(1)||0||0|1|scripts/route-access-manifest.json(1)|CALLED|109|false|nodejs|false
/api/super-admin/bulk-upload|apps/host/src/app/api/super-admin/bulk-upload/route.ts|super-admin|GET,POST|true|authorizeAdmin|20|ADMIN-LEVEL|authorizeAdmin@20||super_admin;support|0|NONE|0|false|logAdminAudit|231|logAdminAudit@231|service-role|limit(x1)@289;single(x1);maybeSingle(x2);head:true||5|7|6|0|0|1|apps/host/src/app/super-admin/bulk-upload/page.tsx(3)||0||0|1|scripts/route-access-manifest.json(1)|CALLED|306|false||false
/api/super-admin/cms|apps/host/src/app/api/super-admin/cms/route.ts|super-admin|GET,PATCH,POST|true|authorizeAdmin|49|ADMIN-LEVEL|authorizeAdmin@49||support;admin|5|zod@193|89|false|logAdminAudit|233|logAdminAudit@233|service-role|NONE||0|0|0|0|0|1|apps/host/src/app/super-admin/cms/page.tsx(3)||0||0|1|scripts/route-access-manifest.json(1)|CALLED|577|false||false
/api/super-admin/content-coverage|apps/host/src/app/api/super-admin/content-coverage/route.ts|super-admin|GET|false|authorizeAdmin|65|ADMIN-LEVEL|authorizeAdmin@65||support|0|NONE|0|false|NONE|||service-role|NONE||0|1|0|0|0|1|apps/host/src/app/super-admin/content/page.tsx(1)||0||0|1|scripts/route-access-manifest.json(1)|CALLED|276|false||false
/api/super-admin/content|apps/host/src/app/api/super-admin/content/route.ts|super-admin|DELETE,GET,PATCH,POST|true|authorizeAdmin|45|ADMIN-LEVEL|authorizeAdmin@45||support;admin|0|NONE|0|false|logAdminAudit|136|logAdminAudit@136|service-role|NONE||0|0|0|0|0|1|apps/host/src/app/super-admin/workbench/page.tsx(1)||0||0|1|scripts/route-access-manifest.json(1)|CALLED|232|false||false
/api/super-admin/contracts/[id]/renew|apps/host/src/app/api/super-admin/contracts/[id]/renew/route.ts|super-admin|POST|true|authorizeAdmin|64|ADMIN-LEVEL|authorizeAdmin@64||super_admin|0|NONE|0|true|logAdminAudit|167|logAdminAudit@167|service-role|single(x1);maybeSingle(x2)||3|4|3|1|0|0||1|0||1|1|scripts/route-access-manifest.json(1)|ORPHAN-FRONTEND|195|false|nodejs|false
/api/super-admin/contracts/[id]|apps/host/src/app/api/super-admin/contracts/[id]/route.ts|super-admin|GET,PATCH|true|authorizeAdmin|45|ADMIN-LEVEL|authorizeAdmin@45||support;super_admin|0|NONE|0|true|logAdminAudit|144|logAdminAudit@144|service-role|maybeSingle(x2)||2|4|5|0|0|0||1|1|apps/host/src/app/api/super-admin/contracts/[id]/renew/route.ts(4)|1|1|scripts/route-access-manifest.json(2)|ORPHAN-FRONTEND|200|false|nodejs|false
/api/super-admin/contracts|apps/host/src/app/api/super-admin/contracts/route.ts|super-admin|GET,POST|true|authorizeAdmin|58|ADMIN-LEVEL|authorizeAdmin@58||support;super_admin|0|NONE|0|false|logAdminAudit|189|logAdminAudit@189|service-role|range(x1)@83;single(x1);maybeSingle(x1);limitParam@67||3|5|3|1|0|1|packages/lib/src/posthog/types.ts(1)||0||1|2|supabase/migrations/20260507150002_add_ff_school_contracts_v1.sql(1),scripts/route-access-manifest.json(1)|CALLED|218|false|nodejs|false
/api/super-admin/db-performance|apps/host/src/app/api/super-admin/db-performance/route.ts|super-admin|GET|false|authorizeAdmin|45|ADMIN-LEVEL|authorizeAdmin@45||support|0|NONE|0|false|NONE|||service-role|NONE||0|0|0|1|0|0|||0||1|1|scripts/route-access-manifest.json(1)|ORPHAN-FRONTEND|77|false||false
/api/super-admin/debug/whoami|apps/host/src/app/api/super-admin/debug/whoami/route.ts|super-admin|POST|true|authorizeOperator|91|RBAC|authorizeOperator@91;SUPER_ADMIN_SECRET@97;env-secret-compare@97;hmac/secure-compare@103||super_admin|42|zod@69|0|false|logAdminAudit|481|logAdminAudit@481|service-role|maybeSingle(x1)||3|3|3|1|0|0|||0||1|1|scripts/route-access-manifest.json(1)|ORPHAN-FRONTEND|511|false||false
/api/super-admin/demo-accounts/[id]/resend-credentials|apps/host/src/app/api/super-admin/demo-accounts/[id]/resend-credentials/route.ts|super-admin|POST|true|authorizeAdmin|27|ADMIN-LEVEL|authorizeAdmin@27||admin|0|NONE|32|true|logAdminAudit|91|logAdminAudit@91|service-role|NONE||0|0|0|0|0|0||7|0||0|1|scripts/route-access-manifest.json(1)|ORPHAN-FRONTEND|118|false||false
/api/super-admin/demo-accounts|apps/host/src/app/api/super-admin/demo-accounts/route.ts|super-admin|DELETE,GET,POST,PUT|true|authorizeAdmin|405|ADMIN-LEVEL|authorizeAdmin@405||support;super_admin;admin|4|zod@489|830|false|logAdminAudit|678|logAdminAudit@678|service-role|NONE||0|0|0|0|0|1|apps/host/src/app/super-admin/demo/page.tsx(7)||0||1|3|supabase/migrations/20260603140000_fix_sync_school_admin_role_trigger.sql(2),supabase/migrations/20260603150000_demo_account_authority_completeness.sql(3),scripts/route-access-manifest.json(1)|CALLED|1140|false||false
/api/super-admin/deploy|apps/host/src/app/api/super-admin/deploy/route.ts|super-admin|GET|false|authorizeAdmin|12|ADMIN-LEVEL|authorizeAdmin@12||support|0|NONE|0|false|NONE|||service-role|NONE||0|0|0|0|0|2|apps/host/src/app/super-admin/diagnostics/page.tsx(1),apps/host/src/app/super-admin/_components/LegacySuperAdminPage.tsx(1)||0||0|1|scripts/route-access-manifest.json(1)|CALLED|84|false||false
/api/super-admin/entitlements|apps/host/src/app/api/super-admin/entitlements/route.ts|super-admin|GET,PUT|true|authorizeAdmin|131|ADMIN-LEVEL|authorizeAdmin@131||super_admin|0|NONE|0|false|logAdminAudit|383|logAdminAudit@383|service-role|limit(x1)@119;maybeSingle(x4)||6|8|7|0|0|1|apps/host/src/app/super-admin/entitlements/page.tsx(4)||0||1|2|supabase/migrations/20260729130600_get_plan_limit_institution_override_floor.sql(1),scripts/route-access-manifest.json(1)|CALLED|404|false|nodejs|false
/api/super-admin/feature-flags|apps/host/src/app/api/super-admin/feature-flags/route.ts|super-admin|DELETE,GET,PATCH,POST|true|authorizeAdmin|203|ADMIN-LEVEL|authorizeAdmin@203||support;super_admin|8|zod@268|376|false|logAdminAudit|148|logAdminAudit@148|service-role|NONE||0|0|0|0|0|4|apps/host/src/app/super-admin/command-center/page.tsx(3),apps/host/src/app/super-admin/diagnostics/page.tsx(1),apps/host/src/app/super-admin/flags/page.tsx(6),apps/host/src/app/super-admin/_components/LegacySuperAdminPage.tsx(3)||1|apps/host/src/app/api/internal/admin/feature-flags/route.ts(2)|0|1|scripts/route-access-manifest.json(1)|CALLED|746|false||false
/api/super-admin/foxy-quality|apps/host/src/app/api/super-admin/foxy-quality/route.ts|super-admin|GET|false|authorizeRequest|85|RBAC|authorizeRequest@85|super_admin.access||0|NONE|0|false|NONE|||service-role|NONE|UNBOUNDED(eq-scoped)|1|2|1|0|0|1|apps/host/src/app/super-admin/foxy-quality/page.tsx(2)||1|apps/host/src/app/api/super-admin/synthesis-quality/route.ts(1)|0|1|scripts/route-access-manifest.json(1)|CALLED|186|false|nodejs|false
/api/super-admin/foxy-report/[studentId]|apps/host/src/app/api/super-admin/foxy-report/[studentId]/route.ts|super-admin|GET|false|authorizeRequest|76|RBAC|authorizeRequest@76|super_admin.access||0|NONE|0|true|NONE|||service-role|limit(x6)@136;maybeSingle(x1);head:true||10|12|10|0|0|1|apps/host/src/app/super-admin/foxy-report/[studentId]/page.tsx(2)|2|0||2|1|scripts/route-access-manifest.json(1)|CALLED|276|false|nodejs|false
/api/super-admin/goal-profiles|apps/host/src/app/api/super-admin/goal-profiles/route.ts|super-admin|GET|false|authorizeRequest|54|RBAC|authorizeRequest@54|super_admin.access||0|NONE|0|false|NONE|||none|NONE||0|0|0|0|0|1|apps/host/src/app/super-admin/goal-profiles/page.tsx(2)||0||1|1|scripts/route-access-manifest.json(1)|CALLED|99|false|nodejs|false
/api/super-admin/governance/health|apps/host/src/app/api/super-admin/governance/health/route.ts|super-admin|GET|false|authorizeAdmin|11|ADMIN-LEVEL|authorizeAdmin@11||support|0|NONE|0|false|NONE|||none|NONE||0|0|0|0|0|0|||0||0|2|supabase/migrations/20260821082059_restrict_secdef_views_to_service_role.sql(1),scripts/route-access-manifest.json(1)|ORPHAN-FRONTEND|32|false||false
/api/super-admin/grounding/ai-issues|apps/host/src/app/api/super-admin/grounding/ai-issues/route.ts|super-admin|GET,POST|true|authorizeRequest|48|RBAC|authorizeRequest@48|super_admin.access||0|NONE|0|false|logAdminAuditByUserId|269|logAdminAuditByUserId@269|service-role|limit(x1)@68||3|6|1|0|0|1|apps/host/src/app/super-admin/grounding/ai-issues/page.tsx(2)||1|apps/host/src/app/api/support/ai-issue/route.ts(1)|2|1|scripts/route-access-manifest.json(1)|CALLED|295|false|nodejs|false
/api/super-admin/grounding/coverage|apps/host/src/app/api/super-admin/grounding/coverage/route.ts|super-admin|GET|false|authorizeRequest|20|RBAC|authorizeRequest@20|super_admin.access||0|NONE|0|false|NONE|||service-role|limit(x1)@44||1|1|2|0|0|1|apps/host/src/app/super-admin/grounding/coverage/page.tsx(1)||0||1|2|supabase/migrations/20260814000015_content_reporter_readonly_role.sql(1),scripts/route-access-manifest.json(1)|CALLED|83|false|nodejs|false
/api/super-admin/grounding/health|apps/host/src/app/api/super-admin/grounding/health/route.ts|super-admin|GET|false|authorizeRequest|48|RBAC|authorizeRequest@48|super_admin.access||0|NONE|0|false|NONE|||service-role|limit(x3)@62;head:true||10|10|9|0|0|4|apps/host/src/app/super-admin/grounding/health/page.tsx(2),apps/host/src/app/super-admin/_components/LegacySuperAdminPage.tsx(1),apps/host/src/app/super-admin/_components/widgets/AiHealth.tsx(1),apps/host/src/app/super-admin/_components/widgets/control-room-types.ts(1)||1|apps/host/src/app/api/super-admin/ai/irt-readiness/route.ts(1)|2|1|scripts/route-access-manifest.json(1)|CALLED|241|false|nodejs|false
/api/super-admin/grounding/traces|apps/host/src/app/api/super-admin/grounding/traces/route.ts|super-admin|GET|false|authorizeRequest|44|RBAC|authorizeRequest@44|super_admin.access||0|NONE|0|false|NONE|||service-role|limit(x1)@105||1|2|7|0|0|1|apps/host/src/app/super-admin/grounding/traces/page.tsx(1)||0||1|1|scripts/route-access-manifest.json(1)|CALLED|127|false|nodejs|false
/api/super-admin/grounding/verification-queue|apps/host/src/app/api/super-admin/grounding/verification-queue/route.ts|super-admin|GET,POST|true|authorizeRequest|62|RBAC|authorizeRequest@62|super_admin.access||0|NONE|0|false|logAdminAuditByUserId|251|logAdminAuditByUserId@251|service-role|limit(x3)@80;head:true||6|10|8|0|0|1|apps/host/src/app/super-admin/grounding/verification-queue/page.tsx(3)||0||2|1|scripts/route-access-manifest.json(1)|CALLED|427|false|nodejs|false
/api/super-admin/health|apps/host/src/app/api/super-admin/health/route.ts|super-admin|GET|false|authorizeAdmin|195|ADMIN-LEVEL|authorizeAdmin@195||support|0|NONE|0|false|NONE|||service-role|NONE||0|0|0|0|0|1|apps/host/src/app/super-admin/health/page.tsx(2)||0||0|1|scripts/route-access-manifest.json(1)|CALLED|380|false||false
/api/super-admin/improvement/deploy|apps/host/src/app/api/super-admin/improvement/deploy/route.ts|super-admin|GET,PATCH,POST|true|authorizeAdmin|35|ADMIN-LEVEL|authorizeAdmin@35||support;admin|0|NONE|0|false|logAdminAudit|181|logAdminAudit@181|service-role|range(x1)@50;single(x6);limitParam@40||8|12|10|0|0|1|apps/host/src/app/super-admin/command-center/page.tsx(2)||0||0|1|scripts/route-access-manifest.json(1)|CALLED|317|false|nodejs|false
/api/super-admin/improvement/learning-monitors|apps/host/src/app/api/super-admin/improvement/learning-monitors/route.ts|super-admin|GET,POST|true|authorizeAdmin|69|ADMIN-LEVEL|authorizeAdmin@69||support;admin|0|NONE|0|false|logAdminAudit|143|logAdminAudit@143|none|NONE||0|0|0|0|0|1|apps/host/src/app/super-admin/command-center/page.tsx(1)||0||0|1|scripts/route-access-manifest.json(1)|CALLED|173|false|nodejs|false
